order_id,customer_id,product_id,size,color,season,purchase_amount_usd,review_rating,shipping_type,discount_applied,promo_code_used,payment_method
2255,2255,60,M,Gold,Winter,79,4.2,Store Pickup,No,No,PayPal
2256,2256,9,L,Teal,Spring,39,4.6,Store Pickup,No,No,Bank Transfer
2257,2257,1,M,Turquoise,Fall,22,5,Standard,No,No,Credit Card
2258,2258,16,L,Olive,Fall,32,4.2,Standard,No,No,Bank Transfer
2259,2259,35,L,Cyan,Winter,71,4.3,Store Pickup,No,No,Credit Card
2260,2260,3,XL,Beige,Spring,96,3.3,Free Shipping,No,No,Cash
2261,2261,42,M,Blue,Fall,82,4.9,Express,No,No,PayPal
2262,2262,57,L,Gold,Spring,76,4.4,Standard,No,No,Bank Transfer
2263,2263,57,M,Green,Winter,22,3.1,2-Day Shipping,No,No,PayPal
2264,2264,42,XL,Green,Winter,40,3.5,Store Pickup,No,No,Cash
2265,2265,45,M,Turquoise,Summer,92,3.9,2-Day Shipping,No,No,PayPal
2266,2266,9,XL,Yellow,Fall,94,3.9,Store Pickup,No,No,PayPal
2267,2267,14,M,Yellow,Fall,44,4.3,Store Pickup,No,No,Debit Card
2268,2268,75,S,Blue,Spring,49,3.8,Express,No,No,Venmo
2269,2269,2,L,Charcoal,Spring,26,2.7,2-Day Shipping,No,No,Bank Transfer
2270,2270,16,M,Yellow,Fall,38,4.4,Store Pickup,No,No,Credit Card
2271,2271,1,L,Purple,Spring,72,3.5,Express,No,No,Venmo
2272,2272,14,M,Green,Summer,99,3.4,Free Shipping,No,No,PayPal
2273,2273,25,L,Charcoal,Spring,38,4,Standard,No,No,PayPal
2274,2274,9,L,Silver,Winter,96,4.8,Express,No,No,PayPal
2275,2275,14,L,Turquoise,Spring,27,4.5,Next Day Air,No,No,PayPal
2276,2276,8,M,Gray,Winter,24,4.4,Standard,No,No,Debit Card
2277,2277,3,L,Red,Summer,82,4.1,2-Day Shipping,No,No,Debit Card
2278,2278,45,M,Beige,Summer,56,4.6,Next Day Air,No,No,Credit Card
2279,2279,75,M,Maroon,Fall,25,3.8,Store Pickup,No,No,Cash
2280,2280,6,L,Indigo,Spring,67,2.9,Free Shipping,No,No,Bank Transfer
2281,2281,11,M,Red,Summer,21,2.8,Standard,No,No,Credit Card
2282,2282,26,XL,Maroon,Summer,27,3,Store Pickup,No,No,Bank Transfer
2283,2283,6,S,Red,Fall,97,4.2,2-Day Shipping,No,No,Credit Card
2284,2284,10,S,Black,Winter,45,4.1,Free Shipping,No,No,Credit Card
2285,2285,1,XL,Black,Fall,63,4.1,Express,No,No,Venmo
2286,2286,60,L,Pink,Summer,100,4.6,2-Day Shipping,No,No,PayPal
2287,2287,46,L,Blue,Spring,38,2.5,Store Pickup,No,No,Venmo
2288,2288,1,L,Green,Summer,45,3,Store Pickup,No,No,Debit Card
2289,2289,27,M,Orange,Fall,91,3.8,Next Day Air,No,No,PayPal
2290,2290,8,M,Orange,Fall,82,4.1,Free Shipping,No,No,Venmo
2291,2291,65,L,Magenta,Winter,48,3.3,Standard,No,No,PayPal
2292,2292,9,M,Indigo,Spring,30,5,2-Day Shipping,No,No,Credit Card
2293,2293,35,S,Beige,Spring,34,3.8,Next Day Air,No,No,Debit Card
2294,2294,2,L,Green,Fall,68,3.3,Express,No,No,Debit Card
2295,2295,17,M,Red,Winter,95,5,Express,No,No,Debit Card
2296,2296,45,L,Beige,Spring,22,2.9,2-Day Shipping,No,No,PayPal
2297,2297,75,M,Green,Fall,88,2.5,Next Day Air,No,No,Venmo
2298,2298,46,M,Orange,Summer,83,4.7,Standard,No,No,Bank Transfer
2299,2299,10,L,Cyan,Spring,87,2.9,2-Day Shipping,No,No,Cash
2300,2300,9,M,Violet,Summer,57,3.7,Store Pickup,No,No,Credit Card
2301,2301,9,XL,Lavender,Summer,88,4.4,2-Day Shipping,No,No,Credit Card
2302,2302,20,L,Turquoise,Winter,20,2.9,Next Day Air,No,No,Debit Card
2303,2303,60,L,Pink,Summer,39,3.6,Store Pickup,No,No,Venmo
2304,2304,17,S,Beige,Spring,71,4.8,2-Day Shipping,No,No,Credit Card
2305,2305,26,L,Silver,Winter,73,4.7,Free Shipping,No,No,Debit Card
2306,2306,10,M,Gold,Summer,63,2.6,Free Shipping,No,No,Cash
2307,2307,75,L,Silver,Winter,78,3.4,Standard,No,No,Cash
2308,2308,16,L,Green,Fall,96,3.5,Next Day Air,No,No,Debit Card
2309,2309,17,M,Teal,Winter,81,3.4,2-Day Shipping,No,No,Bank Transfer
2310,2310,14,S,Gold,Fall,95,5,2-Day Shipping,No,No,Bank Transfer
2311,2311,75,M,Cyan,Spring,68,4.6,Standard,No,No,PayPal
2312,2312,6,L,Gold,Spring,28,4.8,2-Day Shipping,No,No,Bank Transfer
2313,2313,35,L,Violet,Summer,30,3.7,Free Shipping,No,No,Cash
2314,2314,14,M,Black,Summer,31,4.7,Next Day Air,No,No,Bank Transfer
2315,2315,10,XL,Brown,Winter,95,4.4,Express,No,No,Bank Transfer
2316,2316,46,M,Indigo,Winter,79,3.5,2-Day Shipping,No,No,Debit Card
2317,2317,6,L,Yellow,Winter,39,3.8,Standard,No,No,Debit Card
2318,2318,25,M,Purple,Summer,34,4.7,Next Day Air,No,No,Bank Transfer
2319,2319,26,L,White,Spring,28,3.1,Store Pickup,No,No,Credit Card
2320,2320,4,XL,Turquoise,Winter,38,5,Free Shipping,No,No,PayPal
2321,2321,11,M,Olive,Spring,55,3.7,Free Shipping,No,No,Debit Card
2322,2322,4,M,Beige,Winter,31,3,Next Day Air,No,No,Debit Card
2323,2323,9,S,Lavender,Spring,84,4.5,Store Pickup,No,No,Venmo
2324,2324,75,L,White,Winter,93,4.7,Express,No,No,Credit Card
2325,2325,9,L,Brown,Winter,28,3.5,Free Shipping,No,No,Debit Card
2326,2326,65,M,Charcoal,Summer,55,4.4,2-Day Shipping,No,No,Cash
2327,2327,16,L,Maroon,Winter,63,2.6,Standard,No,No,Bank Transfer
2328,2328,16,M,Red,Winter,94,4.2,2-Day Shipping,No,No,Venmo
2329,2329,20,M,Maroon,Fall,36,2.6,Express,No,No,Venmo
2330,2330,45,S,Teal,Spring,97,4.8,Free Shipping,No,No,Bank Transfer
2331,2331,57,L,Orange,Summer,63,2.9,Store Pickup,No,No,PayPal
2332,2332,42,S,Olive,Spring,77,4.3,2-Day Shipping,No,No,Credit Card
2333,2333,42,XL,Olive,Fall,53,2.6,Store Pickup,No,No,Venmo
2334,2334,7,M,Beige,Spring,77,3.8,Next Day Air,No,No,PayPal
2335,2335,65,L,Green,Summer,79,4.2,Standard,No,No,Credit Card
2336,2336,9,M,Black,Summer,37,3.9,Store Pickup,No,No,Venmo
2337,2337,60,M,Green,Winter,94,3.1,Free Shipping,No,No,Credit Card
2338,2338,65,S,Violet,Fall,76,3.6,Store Pickup,No,No,Cash
2339,2339,6,S,Silver,Fall,68,4,Express,No,No,PayPal
2340,2340,7,L,Maroon,Spring,65,3.4,Next Day Air,No,No,Bank Transfer
2341,2341,1,M,Cyan,Summer,24,2.6,Standard,No,No,Credit Card
2342,2342,25,L,Teal,Summer,31,4.5,Express,No,No,Venmo
2343,2343,16,M,Olive,Fall,89,4.9,Standard,No,No,Debit Card
2344,2344,46,M,Red,Summer,49,4.4,2-Day Shipping,No,No,PayPal
2345,2345,4,XL,Lavender,Fall,92,3.5,Express,No,No,Venmo
2346,2346,35,S,Orange,Winter,32,3.3,Express,No,No,Bank Transfer
2347,2347,25,L,Brown,Winter,67,3.1,Standard,No,No,Debit Card
2348,2348,60,S,Gray,Fall,64,4.2,Express,No,No,Cash
2349,2349,11,M,Orange,Spring,84,4.9,Next Day Air,No,No,PayPal
2350,2350,1,M,Orange,Fall,34,3.9,Standard,No,No,Credit Card
2351,2351,11,M,Turquoise,Winter,26,4.2,Free Shipping,No,No,Cash
2352,2352,2,S,Cyan,Fall,50,4.9,Store Pickup,No,No,PayPal
2353,2353,65,M,Yellow,Fall,46,2.8,Store Pickup,No,No,Bank Transfer
2354,2354,10,M,White,Fall,71,4.1,Standard,No,No,Debit Card
2355,2355,1,M,Blue,Summer,78,4.8,Next Day Air,No,No,Venmo
2356,2356,16,S,Purple,Winter,35,4.1,Next Day Air,No,No,Cash
2357,2357,57,M,Gray,Summer,58,3,Free Shipping,No,No,Debit Card
2358,2358,7,L,Cyan,Fall,67,4.2,2-Day Shipping,No,No,Credit Card
2359,2359,2,L,Pink,Spring,93,3.8,Standard,No,No,Credit Card
2360,2360,42,S,Gold,Spring,81,3.3,2-Day Shipping,No,No,Bank Transfer
2361,2361,10,L,Silver,Fall,80,4.7,2-Day Shipping,No,No,Venmo
2362,2362,42,M,Gray,Spring,64,4.3,2-Day Shipping,No,No,Credit Card
2363,2363,3,M,Brown,Fall,41,2.7,Standard,No,No,Credit Card
2364,2364,46,XL,Pink,Winter,79,4.2,Express,No,No,Cash
2365,2365,17,L,Maroon,Winter,60,4.2,Free Shipping,No,No,PayPal
2366,2366,6,S,Peach,Winter,91,2.5,Next Day Air,No,No,Venmo
2367,2367,11,L,Brown,Winter,66,3.6,Express,No,No,Credit Card
2368,2368,46,L,Green,Winter,85,3.4,Standard,No,No,Bank Transfer
2369,2369,17,M,Lavender,Summer,38,3.3,Standard,No,No,Debit Card
2370,2370,2,M,Cyan,Winter,23,4.6,Standard,No,No,PayPal
2371,2371,11,M,Black,Spring,71,3.9,Store Pickup,No,No,Venmo
2372,2372,46,M,Charcoal,Winter,25,3.7,Next Day Air,No,No,Debit Card
2373,2373,65,XL,Silver,Spring,39,3.1,Express,No,No,PayPal
2374,2374,26,M,Gray,Spring,20,4.9,Express,No,No,Debit Card
2375,2375,75,L,Peach,Winter,73,4.7,Standard,No,No,Debit Card
2376,2376,57,L,Peach,Fall,63,2.9,Next Day Air,No,No,Credit Card
2377,2377,75,XL,Cyan,Spring,94,4.1,Express,No,No,Cash
2378,2378,1,L,Magenta,Fall,94,4,Next Day Air,No,No,Cash
2379,2379,42,L,Teal,Summer,71,2.7,Store Pickup,No,No,PayPal
2380,2380,45,M,Peach,Spring,77,4,2-Day Shipping,No,No,Debit Card
2381,2381,42,M,Black,Fall,66,2.5,Next Day Air,No,No,PayPal
2382,2382,4,M,Teal,Summer,23,4.5,Free Shipping,No,No,PayPal
2383,2383,2,M,Turquoise,Spring,60,3.9,Express,No,No,Debit Card
2384,2384,57,L,Gold,Spring,72,4.9,2-Day Shipping,No,No,Bank Transfer
2385,2385,1,L,Green,Winter,35,3.3,2-Day Shipping,No,No,PayPal
2386,2386,42,M,Brown,Fall,31,3.8,Express,No,No,PayPal
2387,2387,46,L,Blue,Summer,33,2.9,Standard,No,No,Venmo
2388,2388,45,M,Gold,Summer,95,4,2-Day Shipping,No,No,Debit Card
2389,2389,14,M,Peach,Fall,68,4.1,Store Pickup,No,No,Debit Card
2390,2390,9,M,Violet,Spring,87,3.1,Store Pickup,No,No,Bank Transfer
2391,2391,7,XL,Yellow,Winter,64,4.6,Express,No,No,Debit Card
2392,2392,7,M,Black,Winter,74,4.6,Next Day Air,No,No,Bank Transfer
2393,2393,3,L,Silver,Spring,62,2.6,2-Day Shipping,No,No,Cash
2394,2394,46,M,Brown,Winter,97,5,2-Day Shipping,No,No,PayPal
2395,2395,4,L,Peach,Fall,47,2.9,2-Day Shipping,No,No,Debit Card
2396,2396,1,M,Cyan,Winter,83,3.5,2-Day Shipping,No,No,PayPal
2397,2397,7,M,Olive,Spring,82,3.7,2-Day Shipping,No,No,Venmo
2398,2398,17,L,Black,Fall,26,2.9,Store Pickup,No,No,Venmo
2399,2399,25,M,Orange,Winter,81,4.3,Free Shipping,No,No,Bank Transfer
2400,2400,14,L,Beige,Spring,44,3.2,Store Pickup,No,No,Cash
2401,2401,17,M,Peach,Winter,88,4.2,Next Day Air,No,No,Credit Card
2402,2402,65,M,Pink,Winter,76,4.2,Standard,No,No,PayPal
2403,2403,42,M,Brown,Winter,89,3.8,Free Shipping,No,No,Cash
2404,2404,8,M,Magenta,Fall,22,4.4,Standard,No,No,Debit Card
2405,2405,8,L,Cyan,Winter,33,3.1,2-Day Shipping,No,No,Credit Card
2406,2406,3,XL,Silver,Fall,97,5,Standard,No,No,Debit Card
2407,2407,42,M,Indigo,Winter,57,4.7,Standard,No,No,PayPal
2408,2408,8,M,Beige,Summer,38,3,Express,No,No,Credit Card
2409,2409,6,XL,Black,Fall,55,4.2,Next Day Air,No,No,Debit Card
2410,2410,27,L,Yellow,Spring,37,3,Store Pickup,No,No,Cash
2411,2411,11,M,Maroon,Summer,43,3.7,Free Shipping,No,No,PayPal
2412,2412,26,M,Cyan,Summer,96,2.7,Free Shipping,No,No,Cash
2413,2413,25,M,Pink,Winter,51,4.3,2-Day Shipping,No,No,Bank Transfer
2414,2414,8,XL,Violet,Fall,95,2.7,2-Day Shipping,No,No,Bank Transfer
2415,2415,46,M,Lavender,Summer,26,3.7,Next Day Air,No,No,Credit Card
2416,2416,9,XL,Lavender,Fall,34,4.3,Standard,No,No,Bank Transfer
2417,2417,4,S,Black,Summer,83,4,Next Day Air,No,No,Credit Card
2418,2418,57,M,Olive,Fall,24,3.3,Standard,No,No,Venmo
2419,2419,20,S,Indigo,Fall,69,4,Next Day Air,No,No,Cash
2420,2420,2,M,Blue,Fall,40,2.7,Next Day Air,No,No,Credit Card
2421,2421,25,S,Green,Winter,87,4.2,Free Shipping,No,No,PayPal
2422,2422,6,L,Pink,Spring,46,4.6,Standard,No,No,Debit Card
2423,2423,27,M,Peach,Winter,82,4.8,Store Pickup,No,No,Credit Card
2424,2424,57,M,Purple,Summer,81,2.8,Free Shipping,No,No,Credit Card
2425,2425,27,M,Peach,Winter,57,4.5,Next Day Air,No,No,Bank Transfer
2426,2426,11,S,Olive,Summer,49,3,2-Day Shipping,No,No,Bank Transfer
2427,2427,25,M,Olive,Fall,42,4.6,Free Shipping,No,No,Debit Card
2428,2428,25,M,Purple,Spring,26,3.3,Standard,No,No,Cash
2429,2429,35,M,Violet,Spring,38,4.4,Next Day Air,No,No,Debit Card
2430,2430,6,XL,Maroon,Summer,57,4.4,Standard,No,No,Credit Card
2431,2431,25,XL,White,Summer,100,4.3,Express,No,No,Cash
2432,2432,26,S,Olive,Fall,73,3.4,Express,No,No,Bank Transfer
2433,2433,25,M,Peach,Winter,66,2.8,Store Pickup,No,No,Venmo
2434,2434,35,M,Blue,Spring,73,3.4,Standard,No,No,Cash
2435,2435,75,M,Brown,Spring,45,5,Store Pickup,No,No,Credit Card
2436,2436,6,S,Black,Fall,27,4.5,Free Shipping,No,No,Cash
2437,2437,35,M,Yellow,Fall,24,2.7,Store Pickup,No,No,Credit Card
2438,2438,6,XL,Magenta,Winter,59,3.4,Store Pickup,No,No,Credit Card
2439,2439,3,S,Cyan,Winter,20,3.4,Express,No,No,Venmo
2440,2440,10,M,Maroon,Summer,44,2.8,Standard,No,No,Bank Transfer
2441,2441,46,M,Red,Spring,90,4.7,Standard,No,No,Bank Transfer
2442,2442,27,M,Black,Fall,36,4.7,Free Shipping,No,No,Credit Card
2443,2443,1,L,Violet,Winter,95,4.7,Free Shipping,No,No,Debit Card
2444,2444,57,M,Green,Spring,30,3.4,2-Day Shipping,No,No,Bank Transfer
2445,2445,42,S,Gold,Fall,65,3.7,Express,No,No,Debit Card
2446,2446,42,M,Brown,Summer,96,4.1,Store Pickup,No,No,Cash
2447,2447,7,L,Peach,Spring,65,2.9,2-Day Shipping,No,No,Credit Card
2448,2448,20,L,Peach,Fall,47,3.2,Store Pickup,No,No,Venmo
2449,2449,45,S,Violet,Fall,25,3,Free Shipping,No,No,PayPal
2450,2450,9,S,Violet,Fall,56,4.1,Express,No,No,Venmo
2451,2451,35,M,Magenta,Fall,76,4.5,Standard,No,No,Venmo
2452,2452,46,M,Purple,Fall,60,3.4,Store Pickup,No,No,Venmo
2453,2453,7,L,Purple,Winter,67,4.1,Express,No,No,Bank Transfer
2454,2454,2,XL,Cyan,Spring,95,4.6,Store Pickup,No,No,Cash
2455,2455,75,M,Magenta,Winter,72,4.6,Express,No,No,Venmo
2456,2456,60,L,Lavender,Spring,98,3.4,Express,No,No,Cash
2457,2457,3,M,Green,Winter,83,3.3,2-Day Shipping,No,No,PayPal
2458,2458,10,M,Maroon,Fall,37,3.6,2-Day Shipping,No,No,Cash
2459,2459,35,L,Turquoise,Fall,85,4.6,Free Shipping,No,No,Bank Transfer
2460,2460,46,L,Violet,Fall,36,4.3,2-Day Shipping,No,No,Cash
2461,2461,3,S,Lavender,Winter,36,4,Store Pickup,No,No,Credit Card
2462,2462,42,L,Red,Summer,86,4.8,Next Day Air,No,No,Credit Card
2463,2463,20,XL,Orange,Spring,99,4.3,Standard,No,No,Bank Transfer
2464,2464,1,XL,Indigo,Summer,21,3.3,Standard,No,No,Cash
2465,2465,25,L,Teal,Winter,84,2.8,Express,No,No,Cash
2466,2466,4,M,Brown,Spring,63,4.4,Free Shipping,No,No,Bank Transfer
2467,2467,8,S,Pink,Summer,84,3.7,Express,No,No,Cash
2468,2468,8,M,Lavender,Spring,72,3.6,Express,No,No,Credit Card
2469,2469,16,L,Cyan,Winter,21,3.7,2-Day Shipping,No,No,Venmo
2470,2470,4,M,Yellow,Fall,92,5,Standard,No,No,PayPal
2471,2471,1,XL,Pink,Fall,72,2.7,Next Day Air,No,No,Credit Card
2472,2472,4,M,Gray,Spring,83,4.3,Store Pickup,No,No,Cash
2473,2473,7,M,Peach,Summer,73,4.1,Standard,No,No,Credit Card
2474,2474,46,M,Red,Winter,98,2.6,Next Day Air,No,No,Cash
2475,2475,35,M,Olive,Fall,76,3.2,Store Pickup,No,No,Bank Transfer
2476,2476,14,S,Lavender,Summer,43,3.5,Next Day Air,No,No,Venmo
2477,2477,45,M,Turquoise,Summer,60,3.7,Next Day Air,No,No,Cash
2478,2478,75,L,Turquoise,Spring,40,3.8,2-Day Shipping,No,No,PayPal
2479,2479,46,S,Maroon,Winter,93,4.8,2-Day Shipping,No,No,Bank Transfer
2480,2480,14,S,Olive,Fall,98,4.2,Standard,No,No,Credit Card
2481,2481,46,XL,Maroon,Summer,91,2.9,Next Day Air,No,No,Credit Card
2482,2482,60,XL,Cyan,Fall,92,2.9,Free Shipping,No,No,Debit Card
2483,2483,10,S,Peach,Winter,87,4.8,Next Day Air,No,No,Credit Card
2484,2484,16,S,Teal,Fall,96,2.9,Standard,No,No,Debit Card
2485,2485,26,M,Green,Summer,97,4.8,2-Day Shipping,No,No,Cash
2486,2486,1,M,Beige,Spring,55,4.6,2-Day Shipping,No,No,Bank Transfer
2487,2487,3,L,Magenta,Spring,58,4.4,Store Pickup,No,No,Credit Card
2488,2488,65,L,Violet,Spring,21,3,Next Day Air,No,No,PayPal
2489,2489,10,XL,Charcoal,Summer,82,4.4,Express,No,No,PayPal
2490,2490,9,M,Green,Winter,34,3.9,Express,No,No,Venmo
2491,2491,1,M,Gray,Spring,78,4,Free Shipping,No,No,Cash
2492,2492,10,M,Magenta,Spring,47,2.5,Express,No,No,Bank Transfer
2493,2493,17,S,Silver,Summer,96,4.1,Next Day Air,No,No,Bank Transfer
2494,2494,46,S,Beige,Fall,23,4.8,2-Day Shipping,No,No,Venmo
2495,2495,11,S,Peach,Winter,27,2.6,Store Pickup,No,No,Debit Card
2496,2496,57,XL,Orange,Spring,37,3.1,Free Shipping,No,No,Credit Card
2497,2497,42,S,Yellow,Summer,79,3.2,Store Pickup,No,No,Credit Card
2498,2498,57,M,Violet,Summer,40,4.2,Standard,No,No,Bank Transfer
2499,2499,9,S,Green,Fall,39,2.6,Next Day Air,No,No,Cash
2500,2500,26,L,Pink,Summer,73,3.1,Next Day Air,No,No,Cash
2501,2501,75,M,Violet,Fall,84,2.9,Store Pickup,No,No,Cash
2502,2502,8,M,Violet,Fall,94,4.6,Free Shipping,No,No,Venmo
2503,2503,16,L,Pink,Spring,47,4.1,Standard,No,No,PayPal
2504,2504,65,M,Violet,Summer,77,2.5,Store Pickup,No,No,Debit Card
2505,2505,8,M,Turquoise,Winter,94,4,Store Pickup,No,No,Cash
2506,2506,10,M,Cyan,Summer,75,3.5,Express,No,No,PayPal
2507,2507,14,XL,Orange,Spring,82,4.4,Free Shipping,No,No,Venmo
2508,2508,11,M,Cyan,Fall,36,2.9,Store Pickup,No,No,Credit Card
2509,2509,6,XL,Indigo,Spring,90,3.1,2-Day Shipping,No,No,Debit Card
2510,2510,46,M,Black,Spring,48,4.4,Free Shipping,No,No,Bank Transfer
2511,2511,25,L,Purple,Winter,42,4.4,Standard,No,No,Credit Card
2512,2512,57,M,Cyan,Summer,33,2.7,Store Pickup,No,No,PayPal
2513,2513,46,M,Green,Summer,63,4.9,Free Shipping,No,No,Credit Card
2514,2514,10,L,Teal,Winter,53,3.5,2-Day Shipping,No,No,Cash
2515,2515,45,L,Teal,Spring,37,4.8,Free Shipping,No,No,PayPal
2516,2516,1,M,Magenta,Summer,92,4.2,2-Day Shipping,No,No,Cash
2517,2517,8,XL,Brown,Spring,73,4.6,Standard,No,No,Debit Card
2518,2518,7,L,Orange,Spring,38,2.9,Standard,No,No,Venmo
2519,2519,65,XL,Blue,Fall,51,4,Store Pickup,No,No,Venmo
2520,2520,25,L,Magenta,Spring,90,4.9,Standard,No,No,Credit Card
2521,2521,25,L,Magenta,Summer,56,3.1,Next Day Air,No,No,Cash
2522,2522,10,M,Magenta,Fall,33,4.4,Standard,No,No,PayPal
2523,2523,60,S,Olive,Winter,53,2.5,2-Day Shipping,No,No,Debit Card
2524,2524,10,S,Cyan,Spring,24,3.4,Express,No,No,Bank Transfer
2525,2525,9,M,Purple,Spring,59,3.7,Express,No,No,Credit Card
2526,2526,2,M,Purple,Winter,72,4.2,Standard,No,No,PayPal
2527,2527,8,S,Peach,Spring,28,3.4,Express,No,No,PayPal
2528,2528,20,M,Gold,Fall,36,3.6,Express,No,No,Bank Transfer
2529,2529,27,S,Peach,Fall,47,4.7,2-Day Shipping,No,No,Debit Card
2530,2530,75,M,Magenta,Spring,62,4.7,Next Day Air,No,No,Bank Transfer
2531,2531,16,S,Cyan,Spring,98,3.6,Free Shipping,No,No,Debit Card
2532,2532,4,M,Violet,Summer,28,4.6,Free Shipping,No,No,Cash
2533,2533,46,S,Charcoal,Summer,86,2.6,Next Day Air,No,No,Debit Card
2534,2534,27,S,Blue,Summer,46,3.1,Standard,No,No,Cash
2535,2535,17,XL,Red,Fall,42,3.2,Free Shipping,No,No,Cash
2536,2536,9,S,Purple,Winter,80,3.9,Express,No,No,Bank Transfer
2537,2537,60,L,Gray,Spring,39,4.9,Express,No,No,PayPal
2538,2538,9,M,Purple,Summer,49,4.1,2-Day Shipping,No,No,PayPal
2539,2539,42,M,Silver,Summer,32,4.2,Next Day Air,No,No,Credit Card
2540,2540,4,M,Purple,Fall,73,4.1,Next Day Air,No,No,Cash
2541,2541,60,M,Charcoal,Summer,42,3.9,Free Shipping,No,No,Debit Card
2542,2542,42,M,Silver,Spring,58,2.7,Next Day Air,No,No,Venmo
2543,2543,27,M,White,Winter,22,3.7,Express,No,No,PayPal
2544,2544,42,L,Peach,Spring,56,2.7,Next Day Air,No,No,PayPal
2545,2545,20,M,Red,Spring,70,2.5,Next Day Air,No,No,Venmo
2546,2546,11,L,Olive,Spring,50,3.9,Free Shipping,No,No,Debit Card
2547,2547,65,L,Gray,Summer,21,3,Express,No,No,Credit Card
2548,2548,25,M,Beige,Summer,97,3.2,2-Day Shipping,No,No,Cash
2549,2549,57,L,Pink,Winter,63,3.8,Standard,No,No,Credit Card
2550,2550,25,M,Red,Fall,60,2.7,Standard,No,No,Debit Card
2551,2551,65,XL,Peach,Fall,52,3,Store Pickup,No,No,Debit Card
2552,2552,11,M,Maroon,Winter,32,4.1,Next Day Air,No,No,Debit Card
2553,2553,60,XL,Purple,Spring,48,3.2,2-Day Shipping,No,No,Credit Card
2554,2554,27,M,Maroon,Summer,25,4.5,Store Pickup,No,No,Venmo
2555,2555,27,M,Gray,Summer,68,4.3,Store Pickup,No,No,Debit Card
2556,2556,20,M,Gray,Fall,74,3.5,Standard,No,No,Credit Card
2557,2557,35,XL,Magenta,Fall,88,3.1,Standard,No,No,Bank Transfer
2558,2558,8,L,Cyan,Spring,23,3.9,Standard,No,No,PayPal
2559,2559,26,M,Silver,Fall,32,2.7,Express,No,No,PayPal
2560,2560,60,S,Green,Winter,71,4,Free Shipping,No,No,Debit Card
2561,2561,65,M,Violet,Spring,62,2.7,Next Day Air,No,No,Debit Card
2562,2562,26,L,Magenta,Spring,20,2.7,Free Shipping,No,No,Debit Card
2563,2563,8,XL,Yellow,Spring,62,4.7,Standard,No,No,Cash
2564,2564,57,XL,Gray,Winter,81,4.5,Standard,No,No,Venmo
2565,2565,42,L,Indigo,Winter,90,3,2-Day Shipping,No,No,Bank Transfer
2566,2566,46,S,Indigo,Fall,43,3.6,Store Pickup,No,No,Venmo
2567,2567,10,S,Yellow,Fall,38,3.3,Standard,No,No,PayPal
2568,2568,17,XL,Gold,Spring,25,4.3,Store Pickup,No,No,Cash
2569,2569,35,XL,Green,Winter,98,4.3,Express,No,No,PayPal
2570,2570,14,M,Charcoal,Spring,75,4.8,Free Shipping,No,No,Bank Transfer
2571,2571,6,XL,Olive,Spring,27,4,Store Pickup,No,No,PayPal
2572,2572,17,L,Black,Winter,27,3.5,Standard,No,No,Cash
2573,2573,1,M,Silver,Fall,42,3.9,Next Day Air,No,No,Bank Transfer
2574,2574,35,M,Red,Summer,90,4.4,Store Pickup,No,No,Bank Transfer
2575,2575,45,M,Brown,Summer,63,4.6,2-Day Shipping,No,No,Credit Card
2576,2576,8,M,Silver,Fall,96,4,Express,No,No,PayPal
2577,2577,26,M,Silver,Winter,40,4.2,Free Shipping,No,No,Debit Card
2578,2578,46,L,Black,Fall,39,4.5,Next Day Air,No,No,Bank Transfer
2579,2579,17,M,Purple,Fall,48,3.9,Free Shipping,No,No,Cash
2580,2580,1,M,Purple,Summer,20,3.7,Express,No,No,Venmo
2581,2581,3,S,Turquoise,Summer,29,3.6,Store Pickup,No,No,Bank Transfer
2582,2582,14,M,Gold,Winter,81,4.7,Express,No,No,Credit Card
2583,2583,14,S,Indigo,Fall,98,3.6,2-Day Shipping,No,No,Venmo
2584,2584,3,M,Lavender,Fall,93,2.5,Next Day Air,No,No,Cash
2585,2585,46,L,Blue,Summer,30,2.9,Store Pickup,No,No,Bank Transfer
2586,2586,17,L,Maroon,Fall,37,4.4,Free Shipping,No,No,Debit Card
2587,2587,9,L,Yellow,Winter,28,4.6,Express,No,No,Credit Card
2588,2588,42,M,Purple,Winter,29,3.7,Express,No,No,PayPal
2589,2589,57,M,Peach,Summer,49,3.2,Free Shipping,No,No,Venmo
2590,2590,20,M,Silver,Winter,53,4.9,2-Day Shipping,No,No,PayPal
2591,2591,75,M,Turquoise,Summer,66,5,Free Shipping,No,No,Venmo
2592,2592,25,S,Olive,Spring,61,3.3,Express,No,No,Cash
2593,2593,8,XL,Peach,Summer,23,4.4,Store Pickup,No,No,Venmo
2594,2594,20,S,Indigo,Fall,36,4.7,Store Pickup,No,No,Bank Transfer
2595,2595,16,L,Indigo,Fall,81,3.6,Free Shipping,No,No,Cash
2596,2596,1,XL,Maroon,Summer,56,3.2,Free Shipping,No,No,Bank Transfer
2597,2597,7,L,Black,Spring,78,3,Next Day Air,No,No,Credit Card
2598,2598,27,XL,Teal,Summer,25,4.4,Store Pickup,No,No,Venmo
2599,2599,57,XL,Olive,Fall,86,3.3,Express,No,No,Debit Card
2600,2600,27,M,Gold,Winter,99,3.4,Express,No,No,Credit Card
2601,2601,60,M,Gray,Fall,83,3.9,Express,No,No,Bank Transfer
2602,2602,14,L,Orange,Winter,33,2.9,Store Pickup,No,No,Cash
